Interface,No.,Time,Source,Destination,Protocol,Length,Info
s1-eth2,1760,2024-09-05 02:01:11.800,93.77.254.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1761,2024-09-05 02:01:11.800,197.184.158.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1762,2024-09-05 02:01:11.800,31.59.48.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1732,2024-09-05 02:01:11.799,83.58.4.177,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1763,2024-09-05 02:01:11.800,75.150.132.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1733,2024-09-05 02:01:11.799,97.163.254.117,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1734,2024-09-05 02:01:11.799,140.18.81.173,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1735,2024-09-05 02:01:11.799,140.18.81.173,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1735,2024-09-05 02:01:11.799,107.177.58.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1736,2024-09-05 02:01:11.799,107.177.58.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1737,2024-09-05 02:01:11.799,66.164.18.187,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1738,2024-09-05 02:01:11.799,184.28.16.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1739,2024-09-05 02:01:11.799,204.92.248.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1764,2024-09-05 02:01:11.800,97.172.183.163,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1736,2024-09-05 02:01:11.799,66.164.18.187,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1765,2024-09-05 02:01:11.800,191.212.129.179,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1737,2024-09-05 02:01:11.799,184.28.16.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1738,2024-09-05 02:01:11.799,204.92.248.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1740,2024-09-05 02:01:11.799,8.32.4.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1741,2024-09-05 02:01:11.799,26.171.124.215,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1742,2024-09-05 02:01:11.799,215.140.113.165,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1743,2024-09-05 02:01:11.799,84.199.111.38,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1766,2024-09-05 02:01:11.800,234.115.38.97,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1767,2024-09-05 02:01:11.800,247.81.188.152,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1768,2024-09-05 02:01:11.800,47.175.113.84,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1769,2024-09-05 02:01:11.800,204.248.200.238,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1739,2024-09-05 02:01:11.799,8.32.4.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1740,2024-09-05 02:01:11.799,26.171.124.215,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1741,2024-09-05 02:01:11.799,215.140.113.165,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1742,2024-09-05 02:01:11.799,84.199.111.38,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1744,2024-09-05 02:01:11.799,83.173.81.4,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1745,2024-09-05 02:01:11.799,212.242.163.188,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1746,2024-09-05 02:01:11.799,119.184.129.151,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1770,2024-09-05 02:01:11.800,118.134.80.247,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1771,2024-09-05 02:01:11.800,165.86.60.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1743,2024-09-05 02:01:11.799,83.173.81.4,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1744,2024-09-05 02:01:11.799,212.242.163.188,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1745,2024-09-05 02:01:11.799,119.184.129.151,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1746,2024-09-05 02:01:11.799,11.31.60.197,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1747,2024-09-05 02:01:11.799,11.31.60.197,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1747,2024-09-05 02:01:11.799,217.19.163.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1748,2024-09-05 02:01:11.799,217.19.163.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1772,2024-09-05 02:01:11.800,28.113.189.32,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1773,2024-09-05 02:01:11.800,177.15.251.238,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1774,2024-09-05 02:01:11.800,97.129.61.47,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1775,2024-09-05 02:01:11.800,129.126.72.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1748,2024-09-05 02:01:11.799,135.113.171.217,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1749,2024-09-05 02:01:11.799,135.113.171.217,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1749,2024-09-05 02:01:11.799,189.191.33.170,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1750,2024-09-05 02:01:11.799,189.191.33.170,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1750,2024-09-05 02:01:11.799,55.54.61.70,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1751,2024-09-05 02:01:11.799,55.54.61.70,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1751,2024-09-05 02:01:11.799,31.101.175.188,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1776,2024-09-05 02:01:11.800,184.251.32.61,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1777,2024-09-05 02:01:11.800,188.184.77.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1778,2024-09-05 02:01:11.800,243.25.72.18,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1752,2024-09-05 02:01:11.799,31.101.175.188,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1752,2024-09-05 02:01:11.799,70.206.109.156,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1753,2024-09-05 02:01:11.799,70.206.109.156,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1753,2024-09-05 02:01:11.799,34.161.193.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1754,2024-09-05 02:01:11.799,34.161.193.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1754,2024-09-05 02:01:11.799,68.174.107.77,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1755,2024-09-05 02:01:11.799,171.32.254.158,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1779,2024-09-05 02:01:11.800,172.55.59.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1780,2024-09-05 02:01:11.800,204.91.59.235,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1781,2024-09-05 02:01:11.800,58.75.189.195,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1755,2024-09-05 02:01:11.799,68.174.107.77,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1756,2024-09-05 02:01:11.799,171.32.254.158,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1756,2024-09-05 02:01:11.799,49.149.181.189,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1757,2024-09-05 02:01:11.799,49.149.181.189,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1757,2024-09-05 02:01:11.800,113.26.177.18,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1758,2024-09-05 02:01:11.800,193.118.159.188,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1782,2024-09-05 02:01:11.800,58.175.212.83,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1783,2024-09-05 02:01:11.800,112.185.196.196,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1784,2024-09-05 02:01:11.800,197.59.50.48,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1785,2024-09-05 02:01:11.800,63.18.72.74,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1758,2024-09-05 02:01:11.800,113.26.177.18,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1759,2024-09-05 02:01:11.800,193.118.159.188,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1759,2024-09-05 02:01:11.800,115.183.162.98,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1760,2024-09-05 02:01:11.800,115.183.162.98,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1760,2024-09-05 02:01:11.800,93.77.254.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1761,2024-09-05 02:01:11.800,93.77.254.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1761,2024-09-05 02:01:11.800,197.184.158.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1786,2024-09-05 02:01:11.800,189.74.28.197,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1787,2024-09-05 02:01:11.800,20.28.163.66,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1788,2024-09-05 02:01:11.800,156.184.114.145,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1762,2024-09-05 02:01:11.800,197.184.158.31,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1762,2024-09-05 02:01:11.800,31.59.48.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1763,2024-09-05 02:01:11.800,31.59.48.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1763,2024-09-05 02:01:11.800,75.150.132.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1764,2024-09-05 02:01:11.800,75.150.132.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1764,2024-09-05 02:01:11.800,97.172.183.163,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1765,2024-09-05 02:01:11.800,97.172.183.163,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1766,2024-09-05 02:01:11.800,191.212.129.179,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1767,2024-09-05 02:01:11.800,234.115.38.97,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1789,2024-09-05 02:01:11.800,152.89.23.212,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1765,2024-09-05 02:01:11.800,191.212.129.179,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1766,2024-09-05 02:01:11.800,234.115.38.97,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1767,2024-09-05 02:01:11.800,247.81.188.152,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1768,2024-09-05 02:01:11.800,247.81.188.152,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1768,2024-09-05 02:01:11.800,47.175.113.84,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1769,2024-09-05 02:01:11.800,47.175.113.84,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1770,2024-09-05 02:01:11.800,204.248.200.238,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1771,2024-09-05 02:01:11.800,118.134.80.247,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1772,2024-09-05 02:01:11.800,165.86.60.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1790,2024-09-05 02:01:11.800,25.242.40.166,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1769,2024-09-05 02:01:11.800,204.248.200.238,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1770,2024-09-05 02:01:11.800,118.134.80.247,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1773,2024-09-05 02:01:11.800,28.113.189.32,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1774,2024-09-05 02:01:11.800,177.15.251.238,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1775,2024-09-05 02:01:11.800,97.129.61.47,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1776,2024-09-05 02:01:11.800,129.126.72.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1791,2024-09-05 02:01:11.800,152.235.58.202,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1792,2024-09-05 02:01:11.800,249.55.98.53,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1793,2024-09-05 02:01:11.800,52.15.74.166,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1794,2024-09-05 02:01:11.800,244.16.195.100,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1771,2024-09-05 02:01:11.800,165.86.60.204,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1772,2024-09-05 02:01:11.800,28.113.189.32,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1777,2024-09-05 02:01:11.800,184.251.32.61,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1795,2024-09-05 02:01:11.800,55.174.27.124,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1796,2024-09-05 02:01:11.800,88.238.247.162,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1797,2024-09-05 02:01:11.800,54.229.193.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1798,2024-09-05 02:01:11.800,59.204.235.235,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1799,2024-09-05 02:01:11.800,145.242.28.47,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1800,2024-09-05 02:01:11.800,50.199.61.38,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1801,2024-09-05 02:01:11.800,189.15.112.40,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1773,2024-09-05 02:01:11.800,177.15.251.238,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1774,2024-09-05 02:01:11.800,97.129.61.47,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1775,2024-09-05 02:01:11.800,129.126.72.161,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1776,2024-09-05 02:01:11.800,184.251.32.61,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1778,2024-09-05 02:01:11.800,188.184.77.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1779,2024-09-05 02:01:11.800,243.25.72.18,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1780,2024-09-05 02:01:11.800,172.55.59.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1781,2024-09-05 02:01:11.800,204.91.59.235,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1802,2024-09-05 02:01:11.800,33.134.212.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1803,2024-09-05 02:01:11.800,49.41.80.20,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1777,2024-09-05 02:01:11.800,188.184.77.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1778,2024-09-05 02:01:11.800,243.25.72.18,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1779,2024-09-05 02:01:11.800,172.55.59.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1780,2024-09-05 02:01:11.800,204.91.59.235,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1782,2024-09-05 02:01:11.800,58.75.189.195,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1783,2024-09-05 02:01:11.800,58.175.212.83,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1784,2024-09-05 02:01:11.800,112.185.196.196,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1804,2024-09-05 02:01:11.800,212.59.242.243,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1805,2024-09-05 02:01:11.800,189.109.50.52,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1806,2024-09-05 02:01:11.800,74.249.64.184,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1781,2024-09-05 02:01:11.800,58.75.189.195,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1785,2024-09-05 02:01:11.800,197.59.50.48,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1786,2024-09-05 02:01:11.800,63.18.72.74,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1787,2024-09-05 02:01:11.800,189.74.28.197,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1788,2024-09-05 02:01:11.800,20.28.163.66,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1807,2024-09-05 02:01:11.800,164.129.165.132,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1808,2024-09-05 02:01:11.800,177.161.77.153,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1809,2024-09-05 02:01:11.800,27.254.166.32,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1810,2024-09-05 02:01:11.800,249.219.70.171,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1811,2024-09-05 02:01:11.800,163.20.206.202,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1782,2024-09-05 02:01:11.800,58.175.212.83,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1783,2024-09-05 02:01:11.800,112.185.196.196,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1784,2024-09-05 02:01:11.800,197.59.50.48,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1785,2024-09-05 02:01:11.800,63.18.72.74,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1789,2024-09-05 02:01:11.800,156.184.114.145,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1790,2024-09-05 02:01:11.800,152.89.23.212,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1812,2024-09-05 02:01:11.800,55.83.196.188,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1813,2024-09-05 02:01:11.800,52.171.134.59,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1814,2024-09-05 02:01:11.800,70.196.248.189,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1815,2024-09-05 02:01:11.800,191.70.72.215,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1786,2024-09-05 02:01:11.800,189.74.28.197,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1787,2024-09-05 02:01:11.800,20.28.163.66,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1791,2024-09-05 02:01:11.800,25.242.40.166,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1792,2024-09-05 02:01:11.800,152.235.58.202,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1793,2024-09-05 02:01:11.800,249.55.98.53,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1794,2024-09-05 02:01:11.800,52.15.74.166,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1795,2024-09-05 02:01:11.800,244.16.195.100,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1816,2024-09-05 02:01:11.800,235.119.54.67,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1817,2024-09-05 02:01:11.800,215.99.118.172,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1818,2024-09-05 02:01:11.800,212.31.71.174,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1788,2024-09-05 02:01:11.800,156.184.114.145,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1789,2024-09-05 02:01:11.800,152.89.23.212,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1790,2024-09-05 02:01:11.800,25.242.40.166,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1796,2024-09-05 02:01:11.800,55.174.27.124,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1797,2024-09-05 02:01:11.800,88.238.247.162,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1798,2024-09-05 02:01:11.800,54.229.193.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1819,2024-09-05 02:01:11.800,159.249.188.77,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1820,2024-09-05 02:01:11.800,3.129.130.48,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1821,2024-09-05 02:01:11.800,64.119.31.253,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1822,2024-09-05 02:01:11.800,161.107.129.90,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1791,2024-09-05 02:01:11.800,152.235.58.202,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1792,2024-09-05 02:01:11.800,249.55.98.53,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1793,2024-09-05 02:01:11.800,52.15.74.166,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1794,2024-09-05 02:01:11.800,244.16.195.100,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1795,2024-09-05 02:01:11.800,55.174.27.124,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1799,2024-09-05 02:01:11.800,59.204.235.235,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1800,2024-09-05 02:01:11.800,145.242.28.47,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1801,2024-09-05 02:01:11.800,50.199.61.38,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1802,2024-09-05 02:01:11.800,189.15.112.40,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1823,2024-09-05 02:01:11.800,32.61.61.249,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1796,2024-09-05 02:01:11.800,88.238.247.162,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1803,2024-09-05 02:01:11.800,33.134.212.109,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1804,2024-09-05 02:01:11.800,49.41.80.20,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1824,2024-09-05 02:01:11.800,151.126.40.248,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1825,2024-09-05 02:01:11.800,98.235.229.61,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1826,2024-09-05 02:01:11.800,188.184.134.189,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1827,2024-09-05 02:01:11.800,195.177.100.61,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1828,2024-09-05 02:01:11.800,132.107.145.50,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1829,2024-09-05 02:01:11.800,184.109.175.70,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1797,2024-09-05 02:01:11.800,54.229.193.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1798,2024-09-05 02:01:11.800,59.204.235.235,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1799,2024-09-05 02:01:11.800,145.242.28.47,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1805,2024-09-05 02:01:11.800,212.59.242.243,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1806,2024-09-05 02:01:11.800,189.109.50.52,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1807,2024-09-05 02:01:11.800,74.249.64.184,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1830,2024-09-05 02:01:11.800,107.140.48.202,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1831,2024-09-05 02:01:11.800,97.183.59.48,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1832,2024-09-05 02:01:11.800,99.83.112.99,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1833,2024-09-05 02:01:11.801,144.220.212.92,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1808,2024-09-05 02:01:11.800,164.129.165.132,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1800,2024-09-05 02:01:11.800,50.199.61.38,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth1,1801,2024-09-05 02:01:11.800,189.15.112.40,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1809,2024-09-05 02:01:11.800,177.161.77.153,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1810,2024-09-05 02:01:11.800,27.254.166.32,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1811,2024-09-05 02:01:11.800,249.219.70.171,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1834,2024-09-05 02:01:11.801,243.50.117.126,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1835,2024-09-05 02:01:11.801,249.144.135.11,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth2,1836,2024-09-05 02:01:11.801,184.197.117.79,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
s1-eth3,1812,2024-09-05 02:01:11.800,163.20.206.202,192.168.1.10,ICMP,42,"Type: 8, Code: 0"
